memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,warm,False,142462,0.375279,648105,143970,62.0
2048,warm,False,145578,0.382574,654982,147040,63.0
2048,warm,False,145219,0.404353,680933,146800,63.0
2048,warm,False,145250,0.405085,672988,146670,63.0
2048,warm,False,147791,0.397874,668517,149220,63.0
2048,warm,False,146215,0.393954,665374,147650,63.0
2048,warm,False,144810,0.379122,654827,146300,63.0
2048,warm,False,145666,0.400093,675408,147030,63.0
2048,warm,False,147110,0.385815,661799,148700,63.0
2048,warm,False,146252,0.39276,667124,147830,63.0
2048,warm,False,145154,0.386784,662751,146680,63.0
2048,warm,False,123156,0.406553,654141,124430,63.0
2048,warm,False,145519,0.405519,677037,147020,63.0
2048,warm,False,123719,0.403455,657322,125020,63.0
2048,warm,False,146381,0.389018,670984,147950,63.0
2048,warm,False,144030,0.38395,661178,145590,63.0
2048,warm,False,146464,0.385046,654957,147880,63.0
2048,warm,False,143196,0.402986,674161,0,
2048,warm,False,139256,0.397662,668296,140710,63.0
2048,warm,False,144664,0.398941,675766,146130,63.0
2048,warm,False,157299,0.382351,665610,158960,63.0
2048,warm,False,147349,0.396664,673846,148870,63.0
2048,warm,False,146535,0.405499,680761,148050,63.0
2048,warm,False,145449,0.38298,657898,146890,63.0
2048,warm,False,142911,0.399106,670134,144350,63.0
2048,warm,False,144672,0.384093,659487,146180,63.0
2048,warm,False,144429,0.408382,687891,145920,63.0
2048,warm,False,149582,0.386155,669310,151160,63.0
2048,warm,False,143637,0.389071,660957,144990,63.0
2048,warm,False,146232,0.393056,669084,147640,63.0
2048,warm,False,150649,0.387711,667965,0,
2048,warm,False,145193,0.390219,662014,146620,63.0
2048,warm,False,143889,0.402576,671147,145380,62.0
2048,warm,False,146379,0.384364,657286,148000,63.0
2048,warm,False,144738,0.374327,644401,146200,62.0
2048,warm,False,143339,0.383793,655133,144800,63.0
2048,warm,False,144026,0.381816,653885,145410,63.0
2048,warm,False,147818,0.387762,666014,149390,62.0
2048,warm,False,146392,0.381476,654462,147790,63.0
2048,warm,False,145760,0.393642,667997,147250,63.0
2048,warm,False,144548,0.389517,668475,146080,63.0
2048,warm,False,143901,0.396647,670271,145310,63.0
2048,warm,False,146316,0.402032,676601,147830,62.0
2048,warm,False,144407,0.393272,669637,145870,63.0
2048,warm,False,143672,0.410672,683237,145010,63.0
2048,warm,False,164251,0.378045,672917,165890,63.0
2048,warm,False,143501,0.400388,672383,144970,63.0
2048,warm,False,145371,0.398552,672918,146820,63.0
2048,warm,False,148443,0.393356,669891,149960,63.0
2048,warm,False,144993,0.382795,657894,146430,63.0
2048,warm,False,144435,0.37893,653840,145850,63.0
2048,warm,False,145096,0.395299,671378,146540,63.0
2048,warm,False,143914,0.385389,656266,0,
2048,warm,False,145913,0.398121,675326,147440,63.0
2048,warm,False,145376,0.380922,654517,146770,63.0
2048,warm,False,144030,0.408463,685318,0,
2048,warm,False,147754,0.389197,662221,149450,62.0
2048,warm,False,146808,0.401013,675543,0,
2048,warm,False,123161,0.399869,649816,124500,63.0
2048,warm,False,147413,0.39993,677463,148880,63.0
2048,warm,False,146293,0.389773,660036,147820,63.0
2048,warm,False,157524,0.386709,678722,159160,63.0
2048,warm,False,143369,0.406581,681181,144770,63.0
2048,warm,False,147272,0.390701,670598,148980,63.0
2048,warm,False,142925,0.386656,658727,144250,63.0
2048,warm,False,171217,0.397095,698626,172740,63.0
2048,warm,False,140757,0.38917,660921,142060,63.0
2048,warm,False,154360,0.394145,687967,160860,63.0
2048,warm,False,145952,0.404535,679380,147390,63.0
2048,warm,False,145248,0.413302,691144,146660,63.0
2048,warm,False,147288,0.386846,660561,148850,63.0
512,warm,False,505803,0.402904,1037399,507300,63.0
512,warm,False,496673,0.403804,1050983,514909,63.0
512,warm,False,510523,0.413628,1058789,512110,63.0
512,warm,False,499061,0.399103,1049973,516220,62.0
512,warm,False,481069,0.444506,1074957,496510,63.0
512,warm,False,507228,0.382559,1040214,525460,63.0
512,warm,False,501132,0.398357,1027926,502570,63.0
512,warm,False,493815,0.385054,1011002,495200,63.0
512,warm,False,494594,0.401153,1028648,495980,63.0
512,warm,False,498281,0.393276,1024972,499750,63.0
