memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,warm,False,57796,0.01196,111095,0,
2048,warm,False,52335,0.011628,100605,0,
2048,warm,False,50744,0.011718,101888,0,
2048,warm,False,51642,0.011631,102045,0,
2048,warm,False,50306,0.011741,103777,0,
2048,warm,False,53784,0.011566,105212,0,
2048,warm,False,53100,0.011843,112295,0,
2048,warm,False,51791,0.011666,106852,0,
2048,warm,False,51840,0.012006,117381,0,
2048,warm,False,55956,0.011645,111500,0,
2048,warm,False,52076,0.011939,108507,0,
2048,warm,False,51316,0.011826,101953,0,
2048,warm,False,54852,0.011518,108755,0,
2048,warm,False,51308,0.011599,99633,0,
2048,warm,False,51277,0.011677,109149,0,
2048,warm,False,51563,0.011677,99451,0,
2048,warm,False,51149,0.011665,103038,0,
2048,warm,False,51673,0.011393,107444,0,
2048,warm,False,52197,0.011671,123492,0,
2048,warm,False,52985,0.011402,115676,0,
2048,warm,False,51870,0.011546,102796,0,
2048,warm,False,53870,0.011398,112300,0,
2048,warm,False,51535,0.011676,99550,0,
2048,warm,False,51202,0.011687,98257,0,
2048,warm,False,61026,0.011554,123319,0,
2048,warm,False,51265,0.011689,99858,0,
2048,warm,False,58024,0.011596,110173,0,
2048,warm,False,49486,0.011492,98025,0,
2048,warm,False,51921,0.012721,111643,0,
2048,warm,False,52254,0.011944,158014,0,
2048,warm,False,50487,0.011383,99827,0,
2048,warm,False,52752,0.011819,103309,0,
2048,warm,False,79479,0.011764,141692,0,
2048,warm,False,52367,0.01174,115797,0,
2048,warm,False,51423,0.011427,100407,0,
2048,warm,False,66174,0.011662,127241,0,
2048,warm,False,51614,0.011537,104239,0,
2048,warm,False,51165,0.011651,101752,0,
2048,warm,False,51304,0.011564,106855,0,
2048,warm,False,68531,0.011538,129513,0,
2048,warm,False,52708,0.011658,102181,0,
2048,warm,False,58947,0.011612,114250,0,
2048,warm,False,52311,0.011604,101616,0,
2048,warm,False,50985,0.011782,100054,0,
2048,warm,False,51982,0.011523,114338,0,
2048,warm,False,57054,0.011814,108095,0,
2048,warm,False,51512,0.011708,98804,0,
2048,warm,False,49660,0.01181,98157,0,
2048,warm,False,51373,0.011538,104005,0,
2048,warm,False,49337,0.011562,103101,0,
2048,warm,False,54540,0.011663,104957,0,
2048,warm,False,57208,0.012001,115717,0,
2048,warm,False,55926,0.011595,114524,0,
2048,warm,False,52346,0.011619,102443,0,
2048,warm,False,51831,0.011534,101373,0,
2048,warm,False,51527,0.011954,99685,0,
2048,warm,False,49934,0.011812,98426,0,
2048,warm,False,52627,0.01147,132442,0,
2048,warm,False,79812,0.011484,132681,0,
2048,warm,False,75521,0.011954,132133,0,
2048,warm,False,52822,0.01156,125342,0,
2048,warm,False,53315,0.011748,111903,0,
2048,warm,False,60814,0.0116,112519,0,
2048,warm,False,52888,0.011818,100211,0,
2048,warm,False,52555,0.011371,100967,0,
2048,warm,False,52137,0.011541,100788,0,
