memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,warm,False,60923,0.433528,1018366,67300,70.0
2048,warm,False,63871,0.4231,1104322,69740,71.0
2048,warm,False,61115,0.432899,1300749,66760,70.0
2048,warm,False,61719,0.391745,811339,67910,71.0
2048,warm,False,62556,0.402657,842626,69440,71.0
2048,warm,False,61628,0.425316,1065908,67210,70.0
2048,warm,False,60585,0.404124,985320,66890,70.0
2048,warm,False,60888,0.455545,1003939,66830,71.0
2048,warm,False,59525,0.396266,807862,65060,70.0
2048,warm,False,59480,0.641647,1223242,66450,70.0
2048,warm,False,60552,0.419077,855277,65930,71.0
2048,warm,False,61080,0.38207,792795,67380,71.0
2048,warm,False,60505,1.399061,1814686,66100,70.0
2048,warm,False,59670,0.439648,929614,65450,71.0
2048,warm,False,59895,0.433876,964687,66320,70.0
2048,warm,False,60837,0.409952,959204,66700,70.0
2048,warm,False,59419,0.425685,1064981,64420,71.0
2048,warm,False,61170,0.651267,1213876,67990,70.0
2048,warm,False,59045,0.402863,1040116,63910,72.0
2048,warm,False,60395,0.433112,950047,65650,71.0
2048,warm,False,59767,0.638088,1225204,66110,71.0
2048,warm,False,59604,0.630314,1057944,66130,70.0
2048,warm,False,60172,0.427071,1060501,65670,70.0
2048,warm,False,60798,0.438488,994441,66840,70.0
2048,warm,False,59133,0.649624,1219557,64310,71.0
2048,warm,False,60524,0.422307,848020,66910,70.0
2048,warm,False,61931,0.630765,1049576,68450,70.0
2048,warm,False,57348,0.660739,1250352,62930,72.0
2048,warm,False,62007,0.415225,926982,67810,70.0
2048,warm,False,59938,0.423617,1048061,64970,70.0
2048,warm,False,60450,0.438667,987365,66450,71.0
2048,warm,False,60480,0.66048,1239317,65870,71.0
2048,warm,False,59712,0.651574,1178989,65870,70.0
2048,warm,False,59731,0.436322,987989,65489,71.0
2048,warm,False,111861,0.395183,1070481,117690,71.0
2048,warm,False,59941,0.413144,855933,66500,70.0
2048,warm,False,60228,1.516012,1955695,65630,71.0
2048,warm,False,60026,0.434599,865311,66810,70.0
2048,warm,False,58602,0.660999,1134244,63740,71.0
2048,warm,False,60987,0.405921,1021566,66460,71.0
2048,warm,False,59185,0.417387,1030440,65050,70.0
2048,warm,False,62253,0.651414,1185081,69080,70.0
2048,warm,False,59720,0.423843,935255,65670,70.0
2048,warm,False,59996,0.422148,1020669,66040,70.0
2048,warm,False,62907,0.371442,798113,68410,71.0
2048,warm,False,60427,0.411053,1082549,65890,70.0
2048,warm,False,59601,0.424572,937472,64840,71.0
2048,warm,False,59907,0.659541,1236542,66770,70.0
2048,warm,False,59849,0.6165,1033951,66410,70.0
2048,warm,False,59613,0.433732,918773,65750,71.0
2048,warm,False,69364,0.448878,1007557,74790,70.0
2048,warm,False,59245,0.439639,932334,65190,71.0
2048,warm,False,62062,0.437703,1045926,68190,70.0
2048,warm,False,61284,0.419849,1070570,66470,71.0
2048,warm,False,59576,0.420008,1081210,65050,70.0
