memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,warm,False,136762,0.01149,167239,0,
2048,warm,False,124286,0.011433,149881,0,
2048,warm,False,124999,0.011467,150931,0,
2048,warm,False,125198,0.011795,151273,0,
2048,warm,False,129000,0.011465,154363,0,
2048,warm,False,124305,0.011593,150363,0,
2048,warm,False,124883,0.01241,151841,0,
2048,warm,False,128686,0.011418,156952,0,
2048,warm,False,124514,0.011409,151230,0,
2048,warm,False,124969,0.011553,174620,0,
2048,warm,False,124741,0.011656,155845,0,
2048,warm,False,124210,0.011833,157392,0,
2048,warm,False,123932,0.011593,150092,0,
2048,warm,False,124403,0.011621,150481,0,
2048,warm,False,135985,0.011367,161140,0,
2048,warm,False,124058,0.011146,148796,0,
2048,warm,False,124297,0.01166,155894,0,
2048,warm,False,124559,0.011503,149864,0,
2048,warm,False,124990,0.011532,149506,0,
2048,warm,False,125835,0.011377,156217,0,
2048,warm,False,126327,0.01152,152719,0,
2048,warm,False,123874,0.011668,149604,0,
2048,warm,False,124942,0.011852,154412,0,
2048,warm,False,130551,0.011661,161266,0,
2048,warm,False,123941,0.011401,150299,0,
2048,warm,False,131756,0.011853,159101,0,
2048,warm,False,125420,0.011357,152427,0,
2048,warm,False,125840,0.011472,163130,0,
2048,warm,False,124227,0.011562,151958,0,
2048,warm,False,126411,0.011864,154066,0,
2048,warm,False,130155,0.011666,156996,0,
2048,warm,False,125144,0.011431,150472,0,
2048,warm,False,124869,0.011493,153960,0,
2048,warm,False,127312,0.011504,160888,0,
2048,warm,False,130718,0.011403,156905,0,
2048,warm,False,124915,0.011809,150095,0,
